,t0,t1,t2,t31,t32,t33,x0,x1,x2,x31,x32,x33,sigma1,sigma2,sigma3
164000,-1518.953784,311.3166279,-304.3139247,11589.61428,NaN,NaN,0.322279524,-0.148517048,-0.952669739,2.235928394,NaN,NaN,0.382216783,NaN,NaN
165000,-1511.384858,142.3197896,-102.8295505,11528.9357,NaN,NaN,0.195942049,-0.128236798,-0.058447623,0.687464092,NaN,NaN,0.382692312,NaN,NaN
166000,-1606.676168,368.2983404,-412.0008162,11473.51854,NaN,NaN,0.509488464,-1.170673949,-0.405398481,0.781794611,NaN,NaN,0.355797014,NaN,NaN
167000,-1546.196302,183.4925545,148.1838254,12239.47352,NaN,NaN,0.020573956,-0.44319248,-0.38680802,0.376161069,NaN,NaN,0.366099816,NaN,NaN
168000,-1459.032557,282.0443477,71.61079544,12306.38894,NaN,NaN,0.031070262,-0.138996848,0.060339238,1.90224852,NaN,NaN,0.342363922,NaN,NaN
169000,-1580.726777,301.4501163,-370.1655086,11564.54261,NaN,NaN,0.316779155,-0.542913436,1.341988221,1.495688702,NaN,NaN,0.383522096,NaN,NaN
170000,-1530.862257,221.1038945,-280.4999391,11926.9882,NaN,NaN,0.17059305,0.11822593,-2.940181542,1.980461283,NaN,NaN,0.349516966,NaN,NaN
171000,-1622.622149,104.1387221,-4.526490719,12528.52375,NaN,NaN,0.13467271,-0.017200411,-2.703485877,-0.405816134,NaN,NaN,0.335368161,NaN,NaN
172000,-1500.30926,266.3797122,3.923935405,12606.52023,NaN,NaN,0.008320778,-0.275441582,-1.953972185,-0.530496874,NaN,NaN,0.323572161,NaN,NaN
173000,-1593.848421,309.5061576,-109.1829434,11900.5135,NaN,NaN,0.096581178,0.424253649,1.167405945,0.451775663,NaN,NaN,0.380384904,NaN,NaN
174000,-1619.280813,91.60669099,30.3662317,12958.60013,NaN,NaN,0.090933567,-0.150479959,-2.16114967,-0.79945374,NaN,NaN,0.357143571,NaN,NaN
175000,-1632.182312,241.7951641,-267.0086088,11594.51452,NaN,NaN,0.349409784,-0.51345788,-0.28476661,1.599033287,NaN,NaN,0.405951637,NaN,NaN
176000,-1503.527148,267.5266893,-166.2852145,11388.59309,NaN,NaN,0.257565341,0.079229213,-0.210752452,1.963194314,NaN,NaN,0.35191146,NaN,NaN
177000,-1651.516717,370.0951835,-482.4667715,12123.80143,NaN,NaN,0.424977896,-1.314896656,1.201938468,-0.793277031,NaN,NaN,0.37395344,NaN,NaN
178000,-1595.197705,354.4248457,-538.4581866,11699.48482,NaN,NaN,0.481368476,-0.707729343,-1.765733672,1.192200685,NaN,NaN,0.361056365,NaN,NaN
179000,-1444.412175,153.8980116,-187.6136412,12138.43106,NaN,NaN,0.206462929,-0.100501881,-1.211851422,-0.229294508,NaN,NaN,0.349812945,NaN,NaN
180000,-1492.386876,319.2008978,-64.47837724,12519.72415,NaN,NaN,0.068442789,-0.020870465,0.97429634,-0.018046807,NaN,NaN,0.412464162,NaN,NaN
181000,-1548.90164,209.7428423,98.89508968,12694.6531,NaN,NaN,-0.049229904,-0.281226182,-0.628660696,0.589211592,NaN,NaN,0.329027937,NaN,NaN
182000,-1610.12931,76.03074775,-3.872807766,12246.36473,NaN,NaN,0.164236663,-0.236442609,1.340694009,0.688406637,NaN,NaN,0.370009013,NaN,NaN
183000,-1716.415722,191.8938522,245.0077489,12746.52138,NaN,NaN,0.016244498,-0.51296015,-1.238685709,0.219364922,NaN,NaN,0.283224741,NaN,NaN
184000,-1672.267027,293.2488572,101.3104315,13090.27902,NaN,NaN,-0.147561534,-0.066954749,-0.660112532,1.676500831,NaN,NaN,0.35978493,NaN,NaN
185000,-1761.19863,356.7525751,3.637156561,13194.09197,NaN,NaN,-0.136569368,0.112247743,-2.350182829,0.413454486,NaN,NaN,0.356003719,NaN,NaN
186000,-1852.737767,341.8929053,46.89100733,12487.42256,NaN,NaN,-0.063583682,0.042492377,-2.760709103,1.172298024,NaN,NaN,0.379908937,NaN,NaN
187000,-1888.049709,323.2479713,68.71052363,13181.33228,NaN,NaN,-0.024922927,0.042568571,0.282328292,-0.432856792,NaN,NaN,0.321092096,NaN,NaN
188000,-1450.267857,247.9860366,-33.7636529,12608.67984,NaN,NaN,0.027983319,0.131407242,0.50147517,1.732912736,NaN,NaN,0.359996015,NaN,NaN
189000,-1530.225013,251.3486555,-346.6080069,11519.53196,NaN,NaN,0.301517512,-0.063477148,-1.794023425,2.569787521,NaN,NaN,0.367165523,NaN,NaN
190000,-1536.972854,169.4244806,-57.99805318,11758.59374,NaN,NaN,0.140255752,0.17584962,-1.868577815,2.164331063,NaN,NaN,0.378718918,NaN,NaN
191000,-1464.080735,277.4056452,-128.8307167,11987.81492,NaN,NaN,0.256539978,-0.14810364,0.369082448,-0.320745371,NaN,NaN,0.340538711,NaN,NaN
192000,-1572.257074,185.6702417,37.89285086,11978.39927,NaN,NaN,0.000832905,-0.01740814,0.934551093,2.573481509,NaN,NaN,0.34528564,NaN,NaN
193000,-1509.475329,192.4412444,-67.53431283,11404.03735,NaN,NaN,0.233050653,-0.496652058,-1.425644076,0.922992272,NaN,NaN,0.387284647,NaN,NaN
194000,-1597.125464,357.8155384,-76.0583521,11721.27086,NaN,NaN,0.046404947,-0.087349524,0.434589348,0.616109827,NaN,NaN,0.363966629,NaN,NaN
195000,-1653.841634,303.8638256,-409.180483,12067.30835,NaN,NaN,0.222984474,0.061977881,-2.293303458,2.871771919,NaN,NaN,0.360308638,NaN,NaN
196000,-2012.745851,349.1945113,-171.4567751,14723.21297,NaN,NaN,0.165847338,-1.72546802,-1.151003621,0.57322943,NaN,NaN,0.329804948,NaN,NaN
197000,-1933.884178,275.8766117,-273.2271279,14720.11743,NaN,NaN,0.188390369,-1.522761281,-0.249949996,-0.421560191,NaN,NaN,0.296970794,NaN,NaN
198000,-1978.245196,299.8805165,-154.2769677,14692.27257,NaN,NaN,0.107385523,-1.566655821,-0.326744866,2.070144097,NaN,NaN,0.320248342,NaN,NaN
199000,-1963.913871,296.7970824,-210.1749978,14682.01794,NaN,NaN,0.14686987,-1.446313321,-1.907240732,0.158159046,NaN,NaN,0.311626962,NaN,NaN
200000,-1888.591032,299.2343702,-245.9945991,14222.7108,NaN,NaN,0.261790019,-1.545053116,-1.977278353,-0.790394113,NaN,NaN,0.297638741,NaN,NaN
201000,-1899.414019,393.7572532,-303.4783097,13561.76832,NaN,NaN,0.431251335,-1.422538728,0.539450718,0.345849549,NaN,NaN,0.270411408,NaN,NaN
202000,-1854.70563,537.5483014,-545.5614999,13962.65865,NaN,NaN,0.79197331,-1.289492359,-0.506165343,0.610512045,NaN,NaN,0.308991514,NaN,NaN
203000,-1746.691071,506.7541754,-573.0792449,12523.3816,NaN,NaN,0.62597928,-1.205442145,-0.446622845,-0.582121301,NaN,NaN,0.319213682,NaN,NaN
204000,-1790.242715,557.0966003,-522.8103788,12829.23133,NaN,NaN,0.656881076,-1.113932295,-1.488570491,-0.11375212,NaN,NaN,0.289590243,NaN,NaN
205000,-1921.793047,492.6608057,-573.7538757,13094.51724,NaN,NaN,0.633440256,-0.939287976,-2.892597186,1.324121989,NaN,NaN,0.320001955,NaN,NaN
206000,-1902.225682,380.5853494,-481.3208029,13176.10354,NaN,NaN,0.414162287,-0.877759543,0.119249594,1.284509134,NaN,NaN,0.289236448,NaN,NaN
207000,-1865.291964,380.6525044,-325.719481,12892.42431,NaN,NaN,0.315020349,-1.021171755,-2.449570078,2.288016018,NaN,NaN,0.326781234,NaN,NaN
208000,-1876.739876,410.7769592,-555.1118045,12622.04096,NaN,NaN,0.526438159,-0.773744696,-2.842601221,1.257978405,NaN,NaN,0.258388465,NaN,NaN
209000,-1862.547721,533.1704566,-575.4457741,13178.42824,NaN,NaN,0.610488315,-1.008098443,-1.758543927,-0.655773013,NaN,NaN,0.355517251,NaN,NaN
210000,-1786.869792,463.6955875,-456.6476803,12863.21297,NaN,NaN,0.610715389,-1.52337427,-0.965357033,1.954797772,NaN,NaN,0.327091941,NaN,NaN
211000,-1665.412064,323.2631473,-561.2371291,12559.8242,NaN,NaN,0.413319779,-1.457534552,-2.51396506,0.253422069,NaN,NaN,0.366077107,NaN,NaN
212000,-1695.824367,305.5855223,-554.3478415,12571.9986,NaN,NaN,0.300589072,-0.932881416,-0.801935754,2.3952405,NaN,NaN,0.339255954,NaN,NaN
213000,-1723.197489,417.9086671,-507.7494948,11780.98031,NaN,NaN,0.581936556,-0.860998896,0.231897929,0.23175141,NaN,NaN,0.350370008,NaN,NaN
214000,-1554.288129,176.7767113,-392.1437747,11754.07763,NaN,NaN,0.411804,-0.77205919,-0.972117916,1.396189965,NaN,NaN,0.336241649,NaN,NaN
215000,-1629.225949,363.3745515,-524.0590068,12177.54371,NaN,NaN,0.375605427,-1.144770363,-0.145041659,0.105073994,NaN,NaN,0.359241992,NaN,NaN
216000,-1912.712772,504.1215584,-528.3725088,14177.40091,NaN,NaN,0.584680435,-1.228560985,0.587317087,1.585255819,NaN,NaN,0.331347543,NaN,NaN
217000,-2079.938308,483.4932745,-532.2134745,13721.96873,NaN,NaN,0.617066834,-1.036137328,-1.178607566,1.140999551,NaN,NaN,0.297635509,NaN,NaN
218000,-2083.992073,459.475853,-437.4744417,12458.49978,NaN,NaN,0.550368228,-0.717506374,1.035296588,1.955297181,NaN,NaN,0.232122668,NaN,NaN
219000,-1876.674746,603.3713292,-576.1371316,13845.22908,NaN,NaN,0.77853519,-1.063168275,-2.756955551,1.190604225,NaN,NaN,0.331762045,NaN,NaN
220000,-1787.424552,448.6115593,-349.4095818,12559.85054,NaN,NaN,0.547320879,-1.636163258,1.213457853,0.62703217,NaN,NaN,0.335965836,NaN,NaN
221000,-1774.69382,314.9608861,-141.4579272,13178.28302,NaN,NaN,0.276902614,-1.885466878,-1.463680841,0.615723948,NaN,NaN,0.290512949,NaN,NaN
222000,-1825.172689,290.8756827,-182.153847,13688.91965,NaN,NaN,0.212771293,-1.566112254,-1.656261027,1.029652462,NaN,NaN,0.344210026,NaN,NaN
223000,-1795.026317,278.0091071,-228.3860293,13871.10852,NaN,NaN,0.139768419,-1.309083258,-1.541566392,-0.200427301,NaN,NaN,0.33408827,NaN,NaN
224000,-1779.904266,277.4613755,-395.5845116,13804.13628,NaN,NaN,0.273190635,-1.802473192,-1.1679167,0.503386041,NaN,NaN,0.333123277,NaN,NaN
225000,-1737.651032,381.8165065,-516.048795,12996.58694,NaN,NaN,0.440076574,-1.656907315,-0.308860017,-0.278339267,NaN,NaN,0.334934169,NaN,NaN
226000,-1742.238247,340.8919332,-464.6775095,12554.83462,NaN,NaN,0.579441277,-1.494882508,-0.172059717,1.902643264,NaN,NaN,0.299822368,NaN,NaN
227000,-1656.05114,395.5344717,-495.1183169,11913.89617,NaN,NaN,0.641587646,-1.42035935,-0.805543583,0.782013957,NaN,NaN,0.344807875,NaN,NaN
228000,-1474.713755,148.0632256,-204.0340321,12227.49508,NaN,NaN,0.151482909,-0.231725333,-1.324802229,2.494464783,NaN,NaN,0.329383476,NaN,NaN
229000,-1599.599571,133.4959462,-10.83456768,12248.89308,NaN,NaN,0.110433306,0.28743027,-2.315035412,0.932259317,NaN,NaN,0.365320629,NaN,NaN
230000,-1585.165037,315.3887434,-139.4118434,11983.27124,NaN,NaN,0.085269264,0.222416636,-2.282708745,0.404088463,NaN,NaN,0.38725612,NaN,NaN
231000,-1615.840088,255.070061,-335.5031831,11689.21103,NaN,NaN,0.468550937,-1.374938026,-2.636191657,1.247796452,NaN,NaN,0.320915867,NaN,NaN
232000,-1823.292992,353.8635345,-242.3158162,12217.81652,NaN,NaN,0.437766162,-1.181097412,0.346376465,0.717614766,NaN,NaN,0.245405573,NaN,NaN
233000,-1773.882175,311.9940111,-437.9918865,13009.59436,NaN,NaN,0.409475272,-1.496427453,1.066547176,0.443942008,NaN,NaN,0.362729344,NaN,NaN
234000,-1694.598085,306.9122677,-294.0843767,12154.98339,NaN,NaN,0.347173752,-1.359590286,-2.684231934,1.381225838,NaN,NaN,0.344125496,NaN,NaN
235000,-1662.111541,324.108163,-361.7747228,11552.47407,NaN,NaN,0.397032981,-0.530057968,-1.838582027,1.589315462,NaN,NaN,0.339800486,NaN,NaN
236000,-1495.642686,191.9628451,111.2212521,12459.36688,NaN,NaN,0.034076937,-0.25581931,-1.631321623,-0.811570366,NaN,NaN,0.327138528,NaN,NaN
237000,-1569.512748,148.3273657,-120.5981437,12664.84011,NaN,NaN,0.068599714,0.072491676,-0.975823703,0.321524282,NaN,NaN,0.329444353,NaN,NaN
238000,-1768.054941,245.6502039,-122.0803001,11898.79371,NaN,NaN,0.281429166,-0.25457069,-0.385494411,1.466278744,NaN,NaN,0.411547473,NaN,NaN
239000,-1503.723741,246.6469819,-9.580593615,11804.53149,NaN,NaN,0.094288065,-0.431188291,-0.779043483,1.370788853,NaN,NaN,0.380889198,NaN,NaN
240000,-1607.706268,181.0574766,-4.816819674,13337.0213,NaN,NaN,-0.006866759,0.329111478,0.258833841,-0.735757585,NaN,NaN,0.352888783,NaN,NaN
241000,-1511.375368,258.8529758,5.395826083,12249.962,NaN,NaN,-0.004349432,0.158672035,-2.641886958,2.80195615,NaN,NaN,0.340237753,NaN,NaN
242000,-1460.319739,218.0892094,-177.0756717,12339.3393,NaN,NaN,0.122921879,0.102327937,-1.12023185,0.658447321,NaN,NaN,0.377121231,NaN,NaN
243000,-1613.305399,341.9965409,-367.6358244,11635.81208,NaN,NaN,0.293494713,-0.110406977,-0.870763037,1.657890661,NaN,NaN,0.344836348,NaN,NaN
244000,-1629.610111,200.1322585,-53.61882943,13545.92087,NaN,NaN,-0.078711898,-0.331672811,-0.01840277,2.320929652,NaN,NaN,0.371507353,NaN,NaN
245000,-2024.150473,460.9173914,461.1317888,12636.42396,NaN,NaN,0.36954291,-1.520929782,1.360358773,0.365058163,NaN,NaN,0.253855553,NaN,NaN
246000,-2026.046469,490.5743091,146.0366491,11209.91488,NaN,NaN,0.358567589,-1.363109695,-0.301928981,-0.32864368,NaN,NaN,0.219915013,NaN,NaN
247000,-2074.732065,361.9087143,501.5141233,12723.48178,NaN,NaN,0.373497606,-1.575301911,-2.916285263,2.217024177,NaN,NaN,0.211559967,NaN,NaN
248000,-2024.012002,358.158637,488.1757132,11888.98933,NaN,NaN,0.388789879,-1.733747561,-0.073194255,2.535399942,NaN,NaN,0.24137785,NaN,NaN
249000,-2061.308278,325.2945459,418.4673926,11870.02483,NaN,NaN,0.426629203,-1.394188965,-0.994382348,1.239969008,NaN,NaN,0.258362359,NaN,NaN
250000,-2345.728633,387.4962671,149.6578541,12789.46734,NaN,NaN,0.388172877,-0.760386013,-0.607314804,1.890758488,NaN,NaN,0.162507012,NaN,NaN
251000,-2362.600596,436.2027447,114.7275941,12647.77785,NaN,NaN,0.409516481,-0.681480487,0.295805179,0.296192083,NaN,NaN,0.185911001,NaN,NaN
252000,-2373.80159,508.9704773,40.45443716,12552.99222,NaN,NaN,0.367603264,-0.501557919,0.848765383,1.861613768,NaN,NaN,0.171332393,NaN,NaN
253000,-2370.212803,407.2129733,296.1203213,12409.33392,NaN,NaN,0.275153079,-0.024129685,-2.22908646,2.234800159,NaN,NaN,0.167383014,NaN,NaN
254000,-2358.486731,328.1366469,21.74346108,12706.94556,NaN,NaN,0.143680134,0.533449146,-1.013388982,1.798275971,NaN,NaN,0.156036993,NaN,NaN
255000,-2386.625648,357.7079009,63.29144586,12718.7787,NaN,NaN,0.246403677,0.259812628,-0.264439475,1.396405175,NaN,NaN,0.151095374,NaN,NaN
256000,-2382.806244,376.6690928,101.1153375,12596.67974,NaN,NaN,0.203874192,0.240974516,-1.229627253,2.347019325,NaN,NaN,0.161277644,NaN,NaN
257000,-2426.540359,419.5641797,222.2779779,12559.55107,NaN,NaN,0.214010393,0.311842386,-1.108427235,0.690900675,NaN,NaN,0.142516736,NaN,NaN
258000,-2434.849462,470.4758744,250.5335801,13170.4534,NaN,NaN,0.200499156,-0.37364519,0.502155286,0.979681152,NaN,NaN,0.21661474,NaN,NaN
259000,-2405.137589,483.826869,4.991254619,13153.44217,NaN,NaN,0.255349171,-0.539684387,-2.523894903,0.776897187,NaN,NaN,0.202022796,NaN,NaN
260000,-2419.247701,470.7662547,293.9498908,12961.59075,NaN,NaN,0.349817753,-0.521326727,-1.702825628,2.522535631,NaN,NaN,0.160245947,NaN,NaN
261000,-2361.715977,395.5979514,48.1173644,13038.09008,NaN,NaN,0.226829938,-0.526548832,-1.447393317,2.354984672,NaN,NaN,0.184835512,NaN,NaN
262000,-1990.083855,270.471599,93.66227603,13796.09232,NaN,NaN,0.164459248,-0.797341521,-0.251390285,-0.007460517,NaN,NaN,0.289506479,NaN,NaN
263000,-1876.225863,292.9404425,-37.20301278,14306.60465,NaN,NaN,-0.012023683,-0.788736046,-2.380083143,-0.509189015,NaN,NaN,0.313549724,NaN,NaN
264000,-1947.855675,301.5464085,-20.00955624,14024.09283,NaN,NaN,0.035278597,-0.357548127,-2.425288212,0.143607632,NaN,NaN,0.341116501,NaN,NaN
265000,-1919.891601,320.5369291,-8.32738833,14250.92792,NaN,NaN,-0.077762694,-0.510285718,-2.069847059,2.039718726,NaN,NaN,0.336301884,NaN,NaN
266000,-2062.757212,279.5802335,27.20457603,14096.97046,NaN,NaN,0.065186348,-0.411158293,0.733507588,0.54667069,NaN,NaN,0.360638546,NaN,NaN
267000,-2036.168586,353.6579158,110.0321073,13876.65932,NaN,NaN,0.113251338,-0.855049941,-0.369006612,0.723383439,NaN,NaN,0.353135076,NaN,NaN
268000,-2058.657606,272.7030924,94.50663662,14079.64321,NaN,NaN,0.111629454,-1.309236596,-2.020485842,0.286178445,NaN,NaN,0.331607672,NaN,NaN
269000,-2155.445453,334.4126554,206.3003592,13456.58765,NaN,NaN,0.058740813,-0.638919316,-1.878056153,2.459105946,NaN,NaN,0.278454587,NaN,NaN
270000,-2093.864484,264.0734975,203.6425838,13731.6119,NaN,NaN,0.12194901,-1.179823743,-1.441075116,-0.039640358,NaN,NaN,0.248884631,NaN,NaN
271000,-2185.269226,435.8562775,263.6129715,12717.57932,NaN,NaN,0.409950041,-1.22607197,-1.211009143,2.182026081,NaN,NaN,0.235297195,NaN,NaN
272000,-2062.725927,433.5126751,485.960485,13234.32299,NaN,NaN,0.234776953,-1.205840271,-2.153446459,0.775751864,NaN,NaN,0.206587317,NaN,NaN
273000,-2226.29106,264.0766065,149.1807261,13708.10885,NaN,NaN,-0.05435405,-0.804024044,-1.575658144,-0.324961893,NaN,NaN,0.335858152,NaN,NaN
274000,-2222.328945,193.2320142,295.4642282,13425.92875,NaN,NaN,-0.087867192,-0.54992969,-2.365280098,1.45273445,NaN,NaN,0.312104257,NaN,NaN
275000,-2013.622163,353.2312843,292.8719375,13200.0005,NaN,NaN,0.049382467,-0.543035623,-2.512467291,0.37408714,NaN,NaN,0.336497507,NaN,NaN
276000,-2227.197761,460.2999173,350.6037892,11839.18692,NaN,NaN,0.35847122,-0.709614636,-2.540798214,0.231182539,NaN,NaN,0.195375006,NaN,NaN
277000,-1992.26733,358.1660356,479.8530197,11223.86961,NaN,NaN,0.22751441,-1.594442643,-0.218590531,2.280966451,NaN,NaN,0.225231368,NaN,NaN
278000,-1978.403182,310.9107487,343.6830958,11692.87717,NaN,NaN,0.125521918,-0.953142558,-2.069885551,1.278816193,NaN,NaN,0.227124061,NaN,NaN
279000,-2141.881811,380.4766615,232.9903795,13296.62754,NaN,NaN,0.2617943,-1.140047754,-1.523055675,1.365875101,NaN,NaN,0.271579657,NaN,NaN
280000,-2095.582235,322.0344567,180.5246716,13736.5338,NaN,NaN,0.18705243,-1.553925269,-2.473374628,0.588199201,NaN,NaN,0.261367262,NaN,NaN
281000,-2157.781356,234.283035,300.9286194,13723.43186,NaN,NaN,-0.07567228,-0.267185532,0.312340224,1.012325495,NaN,NaN,0.323936904,NaN,NaN
282000,-1968.626286,293.786348,295.828236,13763.33831,NaN,NaN,-0.032348439,-0.921707737,-1.547410918,1.19704392,NaN,NaN,0.271023436,NaN,NaN
283000,-2091.120554,232.4552334,177.4547602,13608.09761,NaN,NaN,0.129106713,-1.158869699,0.129138237,2.610996758,NaN,NaN,0.311670987,NaN,NaN
284000,-2046.933885,419.3891095,534.101421,11242.10076,NaN,NaN,0.216390792,-1.106775355,-0.934108796,-0.082999015,NaN,NaN,0.214489366,NaN,NaN
285000,-2144.858012,444.7596292,250.9717145,12721.46264,NaN,NaN,0.362843016,-1.043929982,0.773738866,1.283988604,NaN,NaN,0.203185308,NaN,NaN
286000,-2291.193425,471.2258551,115.2231677,11750.17685,NaN,NaN,0.40346538,-0.544468653,-2.780585788,0.808093201,NaN,NaN,0.213777066,NaN,NaN
287000,-2257.093354,453.9331573,16.35005684,12751.21112,NaN,NaN,0.260092052,-0.885045476,-2.422041353,1.325720586,NaN,NaN,0.196924696,NaN,NaN
288000,-2126.303232,462.9006325,249.6056164,11242.46039,NaN,NaN,0.388332852,-1.176018275,-1.885876829,-0.369781728,NaN,NaN,0.210907678,NaN,NaN
289000,-2189.267474,281.9262748,-281.8120516,12324.2746,NaN,NaN,0.457755938,-0.940793235,-2.860328205,2.780099172,NaN,NaN,0.262167904,NaN,NaN
290000,-2169.50703,409.3418928,-442.0411274,12908.85678,NaN,NaN,0.492534975,-0.868854466,-2.63749118,0.623360111,NaN,NaN,0.245686336,NaN,NaN
291000,-2128.491389,348.3478126,-393.1226054,12166.2871,NaN,NaN,0.591171358,-0.944258678,0.160084819,0.338840529,NaN,NaN,0.282076168,NaN,NaN
292000,-2152.26911,328.0721137,-512.8334491,13155.73539,NaN,NaN,0.515879334,-0.854595939,-0.860986409,0.605930033,NaN,NaN,0.235780657,NaN,NaN
293000,-2131.572961,457.7046649,144.6092499,12216.19211,NaN,NaN,0.298535664,-0.625539008,0.331170429,-0.354557028,NaN,NaN,0.198219657,NaN,NaN
294000,-2221.030998,491.6917291,203.5030446,11803.21287,NaN,NaN,0.42474824,-0.923759973,1.401340577,1.969314614,NaN,NaN,0.228908009,NaN,NaN
295000,-2159.012449,431.6059877,241.1333144,12650.13071,NaN,NaN,0.436048947,-1.261425794,-0.132013495,2.363238859,NaN,NaN,0.206874597,NaN,NaN
296000,-2196.778624,421.6162214,115.5228807,12772.60181,NaN,NaN,0.433574816,-1.219713508,-0.477361875,-0.413337538,NaN,NaN,0.192361339,NaN,NaN
297000,-2060.785517,428.697255,423.4098876,10948.17842,NaN,NaN,0.373178558,-1.399116173,-2.737087052,-0.208956811,NaN,NaN,0.183682451,NaN,NaN
298000,-2233.630732,322.2761817,166.6286904,12821.8544,NaN,NaN,0.31722583,-1.22448933,-2.483574982,2.034259373,NaN,NaN,0.243823135,NaN,NaN
299000,-2075.086347,484.3645337,284.0573736,10880.68837,NaN,NaN,0.290527845,-1.323009656,0.67565817,1.845963623,NaN,NaN,0.247509634,NaN,NaN
300000,-2262.499257,369.9647872,82.3124897,12481.94845,NaN,NaN,0.409060271,-0.982925643,1.036943734,-0.550320694,NaN,NaN,0.191691904,NaN,NaN
301000,-2192.232501,439.2353023,38.01609064,12208.52393,NaN,NaN,0.415044861,-0.929852825,-2.213463226,1.894653595,NaN,NaN,0.178666088,NaN,NaN
302000,-2077.365135,384.1560677,-124.8263452,11427.19896,NaN,NaN,0.472381889,-0.992082341,0.107314689,0.820146512,NaN,NaN,0.194078287,NaN,NaN
303000,-2097.158889,371.3839816,-296.1382746,13516.90806,NaN,NaN,0.501132082,-1.234606185,-1.984411061,2.780762026,NaN,NaN,0.26027329,NaN,NaN
304000,-2092.828141,398.9167985,-387.1834311,11925.03701,NaN,NaN,0.533319059,-0.908300883,-0.682347621,2.731798473,NaN,NaN,0.274612558,NaN,NaN
305000,-2078.396007,442.7351562,-341.8366438,12288.68421,NaN,NaN,0.542587142,-0.823833201,-0.440985167,0.777421699,NaN,NaN,0.230687373,NaN,NaN
306000,-2084.38461,398.4101385,404.6703749,11135.49976,NaN,NaN,0.246172047,-1.105858816,0.288032012,1.879985774,NaN,NaN,0.221421546,NaN,NaN
307000,-2257.115033,362.7352528,21.65863012,13346.08605,NaN,NaN,0.216709419,-1.36489505,-1.926997527,2.138192016,NaN,NaN,0.255892168,NaN,NaN
308000,-1980.540632,202.8538331,369.3428482,13515.2945,NaN,NaN,0.07496752,-0.568400141,1.238505105,-0.072952646,NaN,NaN,0.305821866,NaN,NaN
309000,-1886.889274,165.7032132,276.0770216,14373.28962,NaN,NaN,-0.075559103,-0.680428987,-0.441498051,-0.718638247,NaN,NaN,0.259186635,NaN,NaN
310000,-1804.660533,151.0596667,294.4227564,14033.59287,NaN,NaN,-0.055165309,-0.623348794,-0.473653969,-0.860871597,NaN,NaN,0.271031655,NaN,NaN
311000,-1941.585864,178.5080849,315.184493,14096.7361,NaN,NaN,-0.088298985,-0.453387396,-0.650714056,2.156018452,NaN,NaN,0.329681236,NaN,NaN
312000,-2092.642414,163.9941544,206.9221845,14100.56126,NaN,NaN,-0.030082947,-0.351899331,-0.440105155,2.256209981,NaN,NaN,0.321280162,NaN,NaN
313000,-1996.59551,300.9864716,258.3917019,14360.104,NaN,NaN,-0.172684402,-0.633967454,0.521507704,1.933524216,NaN,NaN,0.292766004,NaN,NaN
314000,-1867.833169,237.80832,-23.09580728,14372.641,NaN,NaN,-0.016873194,-0.55467359,-0.605984596,-0.159153077,NaN,NaN,0.29589586,NaN,NaN
315000,-1983.037258,326.9849289,327.9988733,13862.7132,NaN,NaN,-0.157394367,-0.226798984,1.228280393,1.226800796,NaN,NaN,0.312483486,NaN,NaN
316000,-1955.8031,348.2759755,326.039204,13998.81401,NaN,NaN,-0.150173187,-0.592176925,-2.617372179,-0.15392872,NaN,NaN,0.292576568,NaN,NaN
317000,-2006.936184,319.3010524,-5.77926121,14534.23128,NaN,NaN,-0.013103002,-0.785423933,-2.34775828,-0.229014066,NaN,NaN,0.311465648,NaN,NaN
318000,-1986.839562,364.6732223,-172.8452824,14651.17913,NaN,NaN,0.179297745,-1.619321028,-1.420015463,0.623178319,NaN,NaN,0.30153502,NaN,NaN
319000,-1893.971381,324.925037,-381.3706947,14074.35838,NaN,NaN,0.398474709,-1.584591425,-0.180339482,1.397166154,NaN,NaN,0.302438003,NaN,NaN
320000,-1873.961961,313.6223853,-331.0557975,13863.07284,NaN,NaN,0.297586801,-1.481943925,-0.222793591,1.717584364,NaN,NaN,0.291274524,NaN,NaN
321000,-1978.000625,363.0620041,47.99833975,14178.37156,NaN,NaN,0.142169952,-1.526742058,-2.306399317,-0.460860926,NaN,NaN,0.283694073,NaN,NaN
322000,-1870.715707,286.958609,-124.3963437,14189.00655,NaN,NaN,0.153348649,-1.555586611,-0.933609018,0.08095811,NaN,NaN,0.343497856,NaN,NaN
323000,-1872.002882,334.5280654,-285.9357862,14362.7317,NaN,NaN,0.239902572,-1.710273393,-2.266072378,-0.391328405,NaN,NaN,0.310986864,NaN,NaN
324000,-1870.048136,183.4178496,-96.10548382,13918.03398,NaN,NaN,0.219230453,-1.497616216,-0.939821922,1.290241441,NaN,NaN,0.311722262,NaN,NaN
325000,-1897.044325,347.3271196,-179.9124963,14145.72159,NaN,NaN,0.182555803,-1.418173564,-2.520249681,-0.043346141,NaN,NaN,0.297346567,NaN,NaN
326000,-1931.616123,357.1174216,-73.04735067,13997.98775,NaN,NaN,0.202974109,-1.651005044,-0.740509186,2.659254947,NaN,NaN,0.311391928,NaN,NaN
327000,-2102.743719,266.9837858,-93.61066681,13902.78709,NaN,NaN,0.272323249,-1.608360069,-0.559096545,0.491536225,NaN,NaN,0.280217642,NaN,NaN
328000,-2022.274971,453.8193556,-58.99658679,13370.56938,NaN,NaN,0.421231965,-1.1439952,-1.480948157,0.340289559,NaN,NaN,0.221906181,NaN,NaN
